Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,Goal,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery
25.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1cg5aiu7phyw89gyr0m9hme50,2025-11-29 13:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,False,True,OSA,OSA,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181.0,D 2-2,Alessio Lisci,20.0,157.0,45.9%,59.5%,22.0,22.0,4.0,46.0,56,53.8%,42.5%,51.0%,31,11.0,55.0,8.0,55,4.0,35,0.0,48.3%,4.0,6.0,0.0,57.0,124.0,136.0,124.0,79.0,260,6.0,2.0,0.0,0.0,39.7%,139,1.09,46.2%,36.0,18.0,3.0,5.0,250.0,33.3,18.0,-,7.1%,7.1%,35.7%,16.2%,22.3,39.7%,14.0,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),19fc4xa7cho23jve43ojie39w,2025-11-22 17:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,False,True,False,OSA,OSA,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188.0,L 1-3,Alessio Lisci,25.0,146.0,33.3%,37.0%,11.0,15.0,5.0,28.0,46,45.1%,48.6%,56.1%,33,16.0,54.0,4.0,54,8.0,37,0.0,51.0%,7.0,4.0,0.0,79.0,150.0,154.0,144.0,81.0,304,8.0,1.0,0.0,0.0,40.8%,158,1.13,50.0%,26.0,12.0,4.0,4.0,286.0,36.0,22.0,-,16.7%,5.6%,27.8%,28.9%,23.4,40.8%,14.0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),17xoblao6gdkidisaddnrpa1g,2025-11-08 15:15:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179.0,L 0-1,Alessio Lisci,20.0,136.0,46.5%,53.5%,17.0,16.0,4.0,44.0,66,57.4%,48.7%,52.6%,37,11.0,62.0,7.0,62,7.0,46,0.0,48.4%,4.0,5.0,0.0,61.0,96.0,123.0,82.0,76.0,219,5.0,0.0,0.0,0.0,40.4%,145,0.98,53.0%,32.0,17.0,5.0,1.0,264.0,32.7,22.0,-,37.5%,20.8%,16.7%,13.7%,23.3,40.4%,9.0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),13d50vdn5ecuddcpg1cvdrq50,2025-11-03 20:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,False,True,OSA,OSA,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187.0,D 0-0,Alessio Lisci,23.0,120.0,24.2%,30.3%,17.0,15.0,4.0,29.0,58,55.1%,43.8%,56.2%,45,17.0,74.0,4.0,74,10.0,33,0.0,54.0%,9.0,8.0,0.0,54.0,93.0,157.0,107.0,89.0,250,7.0,0.0,0.0,0.0,34.3%,125,0.82,50.0%,29.0,17.0,7.0,6.0,275.0,33.3,19.0,-,28.6%,7.1%,28.6%,21.2%,29.1,34.3%,11.0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),z7hbnyt9xc1j8x9pacy6jmdw,2025-10-26 17:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,False,True,False,OSA,OSA,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176.0,L 2-3,Alessio Lisci,8.0,265.0,45.2%,52.4%,21.0,10.0,12.0,45.0,77,75.8%,49.5%,42.2%,27,18.0,54.0,4.0,54,8.0,96,1.0,47.6%,7.0,9.0,1.0,40.0,77.0,172.0,90.0,119.0,249,4.0,2.0,0.0,0.0,27.4%,152,2.31,66.7%,18.0,21.0,1.0,6.0,425.0,30.6,13.0,-,13.9%,16.7%,33.3%,49.1%,31.6,27.4%,17.0,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),tk5mkd96dh3cu38pb2k286qc,2025-10-18 19:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175.0,L 0-1,Alessio Lisci,29.0,101.0,21.9%,28.1%,16.0,15.0,1.0,32.0,45,38.1%,45.3%,58.5%,31,15.0,47.0,5.0,47,6.0,32,0.0,57.8%,6.0,8.0,0.0,111.0,184.0,123.0,142.0,54.0,307,13.0,0.0,0.0,0.0,38.5%,141,1.14,57.1%,33.0,14.0,2.0,2.0,277.0,34.7,19.0,-,12.5%,18.8%,25.0%,11.3%,20.2,38.5%,9.0,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),s2odkp4oybdaqou9lx1fd6ok,2025-10-03 19:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,True,False,False,OSA,OSA,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450.0,W 2-1,Alessio Lisci,16.0,127.0,34.2%,39.5%,22.0,16.0,0.0,28.0,35,46.9%,65.4%,63.4%,28,8.0,45.0,3.0,45,4.0,34,0.0,49.0%,2.0,5.0,0.0,74.0,136.0,94.0,103.0,53.0,230,5.0,1.0,0.0,1.0,40.9%,178,0.43,68.4%,32.0,12.0,3.0,2.0,294.0,30.4,19.0,-,21.7%,8.7%,17.4%,27.2%,21.3,40.9%,7.0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),mulhl7s94em1faqw5y2499uc,2025-09-28 19:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185.0,L 0-2,Alessio Lisci,22.0,129.0,27.3%,33.3%,29.0,23.0,3.0,54.0,63,44.5%,53.4%,62.4%,44,17.0,65.0,5.0,65,9.0,36,0.0,53.5%,4.0,11.0,0.0,76.0,175.0,150.0,174.0,75.0,325,6.0,0.0,0.0,0.0,33.5%,165,0.7,58.2%,26.0,17.0,4.0,4.0,431.0,33.9,21.0,-,10.7%,7.1%,21.4%,6.0%,20.3,33.5%,12.0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),lcqefumn96v640d0yzsv7xuc,2025-09-25 17:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,False,False,True,OSA,OSA,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954.0,D 1-1,Alessio Lisci,15.0,128.0,31.7%,43.9%,26.0,24.0,5.0,31.0,41,44.1%,36.7%,52.2%,41,9.0,59.0,4.0,59,6.0,42,1.0,50.9%,4.0,5.0,0.0,83.0,154.0,173.0,141.0,103.0,327,5.0,1.0,0.0,0.0,38.7%,145,0.9,59.7%,38.0,21.0,0.0,3.0,181.0,33.0,17.0,-,15.0%,25.0%,35.0%,68.3%,21.2,38.7%,9.0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),hkc1gww0pz1b950ulnh6lnv8,2025-09-20 16:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449.0,L 1-2,Alessio Lisci,41.0,53.0,19.0%,23.8%,12.0,18.0,1.0,20.0,28,23.5%,43.8%,71.7%,22,9.0,33.0,2.0,33,5.0,15,0.0,49.1%,7.0,3.0,0.0,137.0,181.0,91.0,86.0,49.0,272,20.0,1.0,0.0,0.0,42.1%,115,1.8,52.6%,36.0,9.0,1.0,1.0,191.0,37.2,15.0,-,16.7%,41.7%,0.0%,21.4%,23.2,42.1%,6.0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),cqquj1075tqrewhxjjliqrys,2025-09-14 16:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,True,False,False,OSA,OSA,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184.0,W 2-0,Alessio Lisci,32.0,110.0,25.0%,28.6%,13.0,27.0,1.0,31.0,36,31.1%,41.7%,59.8%,35,4.0,42.0,4.0,42,6.0,25,0.0,46.8%,5.0,8.0,0.0,102.0,152.0,96.0,87.0,59.0,248,15.0,2.0,0.0,0.0,43.5%,133,1.59,46.3%,17.0,15.0,2.0,5.0,202.0,32.3,10.0,-,14.3%,23.8%,14.3%,66.2%,18.9,43.5%,9.0,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),8o8bord6whrdh4yaej7v766s,2025-08-31 17:30:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,c8llrezkm3b3op4afrou6b487,ESP,ESP,177.0,L 0-1,Alessio Lisci,14.0,138.0,41.9%,54.8%,25.0,18.0,3.0,41.0,67,53.0%,55.5%,57.5%,37,14.0,65.0,3.0,65,8.0,46,0.0,53.1%,5.0,5.0,0.0,69.0,122.0,127.0,121.0,59.0,249,8.0,0.0,0.0,0.0,31.8%,157,1.37,62.3%,26.0,19.0,3.0,2.0,372.0,32.9,17.0,-,7.4%,18.5%,7.4%,12.7%,26.1,31.8%,10.0,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),4mfxv5abl2kcamp8edxmwzkk,2025-08-24 15:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,True,False,True,False,False,OSA,OSA,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191.0,W 1-0,Alessio Lisci,7.0,187.0,36.1%,38.9%,26.0,14.0,6.0,56.0,49,65.9%,45.9%,46.3%,33,29.0,71.0,10.0,71,12.0,54,0.0,48.0%,4.0,10.0,1.0,47.0,95.0,145.0,89.0,104.0,240,6.0,1.0,0.0,0.0,31.3%,145,0.83,69.8%,29.0,20.0,3.0,5.0,256.0,32.1,10.0,-,19.2%,7.7%,11.5%,82.1%,25.5,31.3%,16.0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),f46gwc0un9j7qzyfl4fpo6n10,2025-08-19 19:00:00,2l0ldgiwsgb8d6y3z0sfgjzyj,False,True,False,True,False,OSA,OSA,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186.0,L 0-1,Alessio Lisci,36.0,60.0,18.2%,36.4%,10.0,26.0,1.0,25.0,39,16.2%,51.4%,69.7%,31,6.0,39.0,2.0,39,0.0,17,0.0,45.8%,0.0,6.0,0.0,185.0,259.0,74.0,113.0,35.0,333,11.0,0.0,0.0,0.0,37.5%,112,0.36,49.4%,37.0,12.0,4.0,4.0,169.0,34.4,13.0,-,30.8%,0.0%,7.7%,7.8%,23.3,37.5%,2.0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2026-08-24_OSA-LEV,2026-08-24 00:00:00,,True,False,,,,OSA,,,,LEV,,D 0-0,,,,18.5%,22.2%,,,,,33,,,,30,,,,39,,23,,,,,,,,,,,279,,,,,39.7%,136,0.7,,,,,,,,,,,,,,,39.7%,,23,2,Total,9.0,2.0,45.2%,4.0,67.0,60.0,15.0,70.0,9.0,1.0,6.0,46.0,16.0,9.0,25.0,0.058,6.0,32.0,14.0,2.0,21.0%,23.9%,17.0,270.0,7.0,10.0,85.0,37.0,17.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,-,547.0,343.0,79.0%,80.0%,7.0,0.0,0.47,0.0,11.0,12.0,7.0,58.3%,80.0%,57.6%,64.9%,22.0
,,,,,,,2026-08-27_CEL-OSA,2026-08-27 00:00:00,,False,True,,,,OSA,,,,CEL,,W 2-1,,,,18.5%,25.9%,,,,,72,,,,46,,,,74,,52,,,,,,,,,,,315,,,,,28.5%,147,2.6,,,,,,,,,,,,,,,28.5%,,17,4,Total,10.0,4.64,55.0%,5.0,56.0,56.0,27.0,90.0,28.0,1.0,8.0,32.0,48.0,6.0,29.0,0.2,3.0,20.0,21.0,3.0,23.3%,29.3%,20.0,451.0,8.0,9.0,79.0,19.0,20.0,16.0,0.0,0.0,48.0,22.0,11.0,11.0,-,681.0,515.0,87.6%,92.2%,8.0,1.0,1.35,2.0,10.0,13.0,5.0,38.5%,43.5%,49.4%,52.6%,52.0
