Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,Goal
26.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1a7radhhole7vfnciarzauq6s,2025-11-22 15:15:00,3czravw89omgc9o4s0w3l1bg5,False,True,False,True,False,ATH,ATH,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178.0,L 0-4,Ernesto Valverde,39.0,116.0,7.4%,18.5%,14.0,19.0,6.0,40.0,42,33.8%,31.7%,55.1%,25,12.0,47.0,8.0,47,12.0,30,0.0,54.4%,3.0,7.0,0.0,98.0,170.0,194.0,170.0,96.0,364,7.0,0.0,0.0,0.0,37.5%,119,0.89,42.9%,22.0,11.0,1.0,1.0,225.0,33.3,15.0,-,0.0%,10.0%,35.0%,5.6%,18.0,37.5%,13.0,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),14ia91hr21lnjto1f2uga5f6c,2025-11-09 13:00:00,3czravw89omgc9o4s0w3l1bg5,True,False,True,False,False,ATH,ATH,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187.0,W 1-0,Ernesto Valverde,8.0,181.0,36.7%,46.7%,25.0,7.0,11.0,60.0,49,62.6%,39.5%,50.6%,27,17.0,50.0,8.0,50,14.0,50,0.0,52.2%,11.0,10.0,1.0,36.0,93.0,204.0,125.0,136.0,297,6.0,0.0,1.0,0.0,34.1%,142,1.7,58.0%,26.0,15.0,0.0,4.0,326.0,35.6,21.0,-,13.8%,17.2%,13.8%,72.2%,19.8,34.1%,21.0,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),12lophscpllg367yx7yn0mpec,2025-11-01 17:30:00,3czravw89omgc9o4s0w3l1bg5,False,True,False,True,False,ATH,ATH,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188.0,L 2-3,Ernesto Valverde,16.0,115.0,29.0%,38.7%,18.0,13.0,2.0,35.0,29,50.1%,48.2%,56.9%,26,9.0,46.0,3.0,46,7.0,39,0.0,54.4%,2.0,4.0,0.0,62.0,121.0,126.0,113.0,72.0,247,5.0,2.0,0.0,0.0,39.5%,141,1.0,60.8%,46.0,8.0,1.0,4.0,233.0,28.4,12.0,-,8.7%,21.7%,13.0%,14.7%,18.3,39.5%,11.0,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),10d1132abu0fa9xolj05top3o,2025-10-25 16:30:00,3czravw89omgc9o4s0w3l1bg5,True,False,False,True,False,ATH,ATH,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450.0,L 0-1,Ernesto Valverde,21.0,113.0,35.3%,47.1%,15.0,26.0,3.0,38.0,55,46.0%,63.0%,64.1%,42,18.0,65.0,3.0,65,4.0,37,0.0,54.6%,6.0,4.0,0.0,83.0,144.0,118.0,117.0,62.0,262,3.0,0.0,0.0,0.0,38.4%,167,0.39,57.3%,38.0,17.0,2.0,2.0,205.0,31.7,22.0,-,20.8%,16.7%,8.3%,29.5%,17.5,38.4%,7.0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),vgz6kc0y9dz9ecnnqulzb578,2025-10-19 12:00:00,3czravw89omgc9o4s0w3l1bg5,False,True,False,False,True,ATH,ATH,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954.0,D 0-0,Ernesto Valverde,30.0,110.0,13.2%,23.7%,21.0,12.0,3.0,18.0,32,34.3%,30.0%,58.0%,26,16.0,37.0,4.0,37,3.0,28,0.0,48.6%,5.0,6.0,0.0,86.0,161.0,178.0,148.0,105.0,339,6.0,0.0,0.0,0.0,40.6%,110,0.25,55.8%,24.0,14.0,1.0,4.0,133.0,33.3,13.0,-,20.8%,12.5%,20.8%,11.1%,16.9,40.6%,4.0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),pt81qdbd7pkbnnkpq246rtw4,2025-10-04 16:30:00,3czravw89omgc9o4s0w3l1bg5,True,False,True,False,False,ATH,ATH,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181.0,W 2-1,Ernesto Valverde,7.0,223.0,26.3%,39.5%,19.0,13.0,8.0,49.0,63,65.8%,40.3%,41.0%,38,26.0,75.0,4.0,75,12.0,77,0.0,50.0%,3.0,11.0,0.0,40.0,88.0,179.0,134.0,93.0,267,5.0,2.0,0.0,0.0,30.1%,133,2.05,47.7%,23.0,19.0,4.0,5.0,271.0,34.6,27.0,-,25.7%,11.4%,8.6%,77.3%,29.8,30.1%,18.0,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),obyek5fw1lg9l72jn8omr4lw,2025-09-27 19:00:00,3czravw89omgc9o4s0w3l1bg5,False,True,False,True,False,ATH,ATH,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449.0,L 0-1,Jon Aspiazu,23.0,202.0,44.2%,55.8%,15.0,13.0,3.0,61.0,57,64.7%,51.2%,46.9%,31,18.0,74.0,3.0,74,9.0,67,0.0,52.7%,5.0,8.0,0.0,78.0,113.0,127.0,78.0,84.0,240,9.0,0.0,0.0,0.0,29.6%,150,1.44,44.2%,19.0,16.0,5.0,3.0,383.0,36.6,17.0,-,23.3%,6.7%,3.3%,23.7%,25.8,29.6%,16.0,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ib901b3xp60cmvf9jmlupqtw,2025-09-23 17:00:00,3czravw89omgc9o4s0w3l1bg5,True,False,False,False,True,ATH,ATH,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893.0,D 1-1,Jon Aspiazu,9.0,269.0,34.8%,50.0%,31.0,17.0,8.0,84.0,111,83.2%,51.9%,39.3%,25,35.0,82.0,6.0,82,10.0,100,1.0,38.2%,10.0,5.0,0.0,26.0,53.0,172.0,100.0,99.0,225,3.0,1.0,0.0,0.0,26.5%,159,1.46,65.2%,28.0,38.0,7.0,2.0,362.0,36.8,18.0,-,26.7%,8.9%,11.1%,34.0%,28.8,26.5%,17.0,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),g1dat3xp3jfi5wvyc0njidxw,2025-09-20 19:00:00,3czravw89omgc9o4s0w3l1bg5,False,True,False,True,False,ATH,ATH,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191.0,L 0-2,Jon Aspiazu,21.0,175.0,46.5%,58.1%,28.0,15.0,5.0,59.0,55,65.9%,46.7%,44.1%,43,36.0,87.0,6.0,87,5.0,60,0.0,56.9%,5.0,6.0,0.0,70.0,113.0,153.0,102.0,94.0,266,7.0,0.0,0.0,0.0,35.2%,171,0.49,56.0%,26.0,19.0,3.0,4.0,329.0,36.3,15.0,-,21.2%,15.2%,18.2%,27.6%,27.3,35.2%,11.0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),d3y8iv1iz7j4jz4loix4p9uc,2025-09-13 16:30:00,3czravw89omgc9o4s0w3l1bg5,True,False,False,True,False,ATH,ATH,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173.0,L 0-1,Jon Aspiazu,6.0,193.0,43.6%,48.7%,27.0,14.0,5.0,57.0,71,69.9%,46.6%,43.2%,26,25.0,65.0,11.0,65,10.0,52,0.0,61.8%,9.0,6.0,0.0,47.0,110.0,177.0,137.0,103.0,287,1.0,0.0,0.0,0.0,31.7%,146,1.08,53.5%,46.0,19.0,5.0,8.0,278.0,40.8,27.0,-,26.3%,0.0%,23.7%,34.4%,21.6,31.7%,12.0,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),9rnhp2t23qi248bbos0taxp0,2025-08-31 17:00:00,3czravw89omgc9o4s0w3l1bg5,False,True,True,False,False,ATH,ATH,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185.0,W 2-1,Ernesto Valverde,18.0,174.0,35.1%,48.6%,21.0,20.0,4.0,43.0,64,52.3%,48.0%,52.5%,42,10.0,63.0,6.0,63,11.0,40,1.0,56.7%,5.0,8.0,0.0,72.0,152.0,136.0,137.0,79.0,288,7.0,2.0,0.0,0.0,31.8%,140,1.11,40.7%,26.0,26.0,2.0,2.0,307.0,34.6,26.0,-,33.3%,0.0%,20.8%,51.3%,22.8,31.8%,15.0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),3wb1lwo6vq5hm78d7jllzd3o,2025-08-25 17:30:00,3czravw89omgc9o4s0w3l1bg5,True,False,True,False,False,ATH,ATH,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184.0,W 1-0,Ernesto Valverde,12.0,139.0,32.3%,48.4%,16.0,23.0,6.0,40.0,52,47.0%,35.9%,52.0%,24,11.0,40.0,2.0,40,8.0,27,1.0,51.3%,9.0,7.0,0.0,59.0,118.0,171.0,128.0,102.0,289,6.0,1.0,0.0,0.0,37.1%,124,1.51,59.6%,26.0,15.0,2.0,2.0,193.0,33.5,19.0,-,30.4%,13.0%,13.0%,48.7%,19.1,37.1%,11.0,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ine2hgzsb0qatru98nl045w,2025-08-17 17:30:00,3czravw89omgc9o4s0w3l1bg5,True,False,True,False,False,ATH,ATH,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179.0,W 3-2,Ernesto Valverde,22.0,146.0,39.6%,50.0%,17.0,20.0,4.0,42.0,65,53.6%,40.6%,49.4%,33,12.0,53.0,6.0,53,9.0,45,0.0,45.7%,12.0,12.0,0.0,53.0,111.0,162.0,113.0,106.0,272,5.0,3.0,0.0,0.0,38.2%,148,2.89,52.3%,18.0,25.0,3.0,1.0,215.0,32.5,29.0,-,16.7%,16.7%,29.2%,69.5%,21.7,38.2%,14.0,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2026-08-22_ATH-SEV,2026-08-22 00:00:00,,True,False,,,,ATH,,,,SEV,,L 1-3,,,,52.8%,55.6%,,,,,87,,,,27,,,,61,,64,,,,,,,,,,,227,,,,,31.6%,164,1.37,,,,,,,,,,,,,,,31.6%,,30,2,Total,15.0,4.05,56.1%,0.0,112.0,57.0,20.0,113.0,34.0,0.0,3.0,40.0,36.0,7.0,49.0,0.076,9.0,16.0,10.0,2.0,26.8%,26.6%,40.0,422.0,13.0,8.0,129.0,39.0,40.0,0.0,0.0,16.0,0.0,10.0,30.0,-20.0,-,753.0,519.0,81.3%,80.5%,13.0,1.0,1.08,15.0,18.0,8.0,44.4%,57.1%,55.0%,56.4%,43.0,1.0
,,,,,,,2026-08-27_BAR-ATH,2026-08-27 00:00:00,,False,True,,,,ATH,,,,BAR,,L 0-2,,,,20.8%,20.8%,,,,,38,,,,42,,,,47,,13,,,,,,,,,,,379,,,,,46.8%,118,0.25,,,,,,,,,,,,,,,46.8%,,12,0,Total,3.0,2.09,41.4%,3.0,62.0,59.0,9.0,34.0,5.0,0.0,1.0,39.0,24.0,4.0,35.0,0.051,8.0,18.0,13.0,0.0,20.2%,18.7%,16.0,183.0,5.0,18.0,85.0,17.0,16.0,0.0,0.0,16.0,0.0,0.0,22.0,-22.0,-,448.0,252.0,72.6%,67.6%,5.0,0.0,0.32,5.0,5.0,0.0,0.0%,34.5%,50.6%,47.1%,27.0,0.0
