Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,Goal
26.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1bpdzkqykdmb75z4uarby311w,2025-11-22 13:00:00,6f27yvbqcngegwsg2ozxxdj4,False,True,True,False,False,CEL,CEL,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173.0,W 1-0,Claudio Giráldez,13.0,130.0,26.5%,29.4%,25.0,17.0,1.0,41.0,49,44.0%,51.4%,60.9%,58,23.0,93.0,14.0,93,6.0,60,0.0,49.3%,8.0,4.0,0.0,73.0,187.0,142.0,181.0,75.0,329,11.0,1.0,0.0,0.0,30.7%,153,1.37,54.4%,42.0,16.0,2.0,0.0,320.0,34.5,17.0,-,32.0%,4.0%,20.0%,52.0%,24.5,30.7%,7.0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),16t0fdut4ky4b4es7i0trovtg,2025-11-09 20:00:00,6f27yvbqcngegwsg2ozxxdj4,True,False,False,True,False,CEL,CEL,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178.0,L 2-4,Claudio Giráldez,37.0,118.0,17.2%,24.1%,8.0,28.0,5.0,35.0,32,27.8%,51.5%,63.3%,64,24.0,90.0,14.0,90,2.0,49,0.0,46.3%,4.0,6.0,0.0,144.0,220.0,125.0,117.0,84.0,345,3.0,2.0,0.0,0.0,27.3%,123,0.58,55.4%,28.0,3.0,1.0,0.0,286.0,36.1,17.0,-,12.5%,12.5%,25.0%,14.2%,20.7,27.3%,5.0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),12zi2fz6nuyhye00alaymbms4,2025-11-02 12:00:00,6f27yvbqcngegwsg2ozxxdj4,False,True,True,False,False,CEL,CEL,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855.0,W 2-1,Claudio Giráldez,14.0,235.0,32.5%,42.5%,25.0,15.0,3.0,72.0,88,73.5%,53.8%,42.1%,37,30.0,98.0,22.0,98,16.0,108,0.0,47.6%,6.0,6.0,1.0,39.0,90.0,125.0,93.0,83.0,215,8.0,2.0,0.0,0.0,27.9%,170,2.0,54.2%,30.0,32.0,2.0,2.0,461.0,35.9,20.0,-,10.5%,5.3%,7.9%,53.5%,28.1,27.9%,20.0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),z7hbnyt9xc1j8x9pacy6jmdw,2025-10-26 17:30:00,6f27yvbqcngegwsg2ozxxdj4,False,True,True,False,False,CEL,CEL,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450.0,W 3-2,Claudio Giráldez,43.0,84.0,10.5%,31.6%,14.0,25.0,1.0,20.0,39,24.2%,50.5%,71.8%,28,9.0,40.0,5.0,40,6.0,30,0.0,50.2%,3.0,3.0,0.0,133.0,205.0,110.0,138.0,44.0,315,11.0,3.0,0.0,0.0,31.9%,114,1.71,47.8%,32.0,12.0,1.0,1.0,257.0,38.0,19.0,-,21.4%,14.3%,0.0%,21.5%,18.7,31.9%,11.0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ub49wftchgk7szozxswbslck,2025-10-19 14:15:00,6f27yvbqcngegwsg2ozxxdj4,True,False,False,False,True,CEL,CEL,63f5h8t5e9qm1fqmvfkb23ghh,RSO,RSO,188.0,D 1-1,Claudio Giráldez,32.0,51.0,18.5%,25.9%,9.0,18.0,0.0,14.0,28,22.9%,58.1%,77.3%,40,5.0,47.0,5.0,47,2.0,11,0.0,46.8%,7.0,6.0,0.0,104.0,180.0,103.0,125.0,54.0,283,11.0,1.0,0.0,0.0,35.8%,136,1.0,66.2%,30.0,5.0,0.0,1.0,238.0,36.9,14.0,-,54.5%,18.2%,9.1%,61.1%,22.3,35.8%,4.0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),qys0flp8cpyb6p1fsjh7d1xw,2025-10-05 19:00:00,6f27yvbqcngegwsg2ozxxdj4,True,False,False,False,True,CEL,CEL,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175.0,D 1-1,Claudio Giráldez,17.0,354.0,40.0%,45.7%,16.0,18.0,8.0,92.0,100,70.2%,44.8%,32.7%,22,22.0,76.0,8.0,76,15.0,191,0.0,50.0%,6.0,9.0,2.0,69.0,133.0,153.0,129.0,88.0,286,5.0,1.0,0.0,0.0,24.0%,174,1.92,54.3%,28.0,36.0,1.0,3.0,584.0,34.3,18.0,-,5.3%,15.8%,5.3%,27.3%,32.0,24.0%,18.0,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),opadvx9ieaoaai2n08r4sqok,2025-09-28 14:15:00,6f27yvbqcngegwsg2ozxxdj4,False,True,False,True,False,CEL,CEL,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954.0,L 1-2,Claudio Giráldez,36.0,104.0,26.5%,29.4%,12.0,16.0,3.0,34.0,52,33.1%,44.4%,60.8%,23,10.0,35.0,3.0,35,7.0,40,1.0,50.0%,4.0,7.0,0.0,106.0,173.0,139.0,130.0,76.0,312,6.0,1.0,0.0,0.0,33.8%,121,0.77,50.9%,29.0,10.0,1.0,1.0,236.0,34.8,18.0,-,11.1%,22.2%,22.2%,13.0%,21.4,33.8%,8.0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),gtd7x0ncbf0phimiwpbxso44,2025-09-21 12:00:00,6f27yvbqcngegwsg2ozxxdj4,False,True,False,False,True,CEL,CEL,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184.0,D 1-1,Claudio Giráldez,23.0,125.0,16.2%,27.0%,18.0,19.0,2.0,45.0,44,34.3%,48.0%,62.4%,37,9.0,56.0,9.0,56,8.0,29,0.0,47.6%,9.0,2.0,0.0,99.0,168.0,127.0,122.0,74.0,295,13.0,1.0,0.0,0.0,36.5%,135,0.91,56.1%,23.0,18.0,2.0,1.0,246.0,30.0,16.0,-,26.1%,13.0%,17.4%,28.4%,16.8,36.5%,9.0,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),bn4f12euztq92l1rq86faj2s,2025-09-14 12:00:00,6f27yvbqcngegwsg2ozxxdj4,True,False,False,False,True,CEL,CEL,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893.0,D 1-1,Claudio Giráldez,29.0,259.0,34.4%,50.0%,18.0,18.0,5.0,80.0,82,71.9%,48.9%,42.8%,39,28.0,92.0,11.0,92,16.0,141,1.0,54.5%,2.0,12.0,0.0,61.0,103.0,180.0,104.0,118.0,283,4.0,1.0,0.0,0.0,26.7%,168,2.5,51.4%,21.0,18.0,4.0,0.0,383.0,32.7,9.0,-,10.0%,15.0%,7.5%,19.3%,28.7,26.7%,21.0,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),7xugcr8ngdrh3re1qvzjxnv8,2025-08-31 15:00:00,6f27yvbqcngegwsg2ozxxdj4,True,False,False,False,True,CEL,CEL,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449.0,D 1-1,Claudio Giráldez,20.0,210.0,50.0%,56.8%,32.0,12.0,6.0,110.0,73,71.9%,57.1%,44.4%,33,39.0,89.0,8.0,89,6.0,106,0.0,52.7%,7.0,7.0,0.0,58.0,110.0,149.0,107.0,94.0,259,8.0,1.0,0.0,0.0,27.6%,205,0.96,63.4%,23.0,21.0,2.0,1.0,503.0,34.0,31.0,-,8.9%,4.4%,22.2%,32.2%,24.6,27.6%,10.0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),kxz64yu7ddap0d1agwdxugwk,2025-08-27 19:00:00,6f27yvbqcngegwsg2ozxxdj4,True,False,False,False,True,CEL,CEL,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185.0,D 1-1,Claudio Giráldez,12.0,162.0,16.7%,23.3%,14.0,20.0,3.0,62.0,58,41.7%,52.6%,57.1%,44,22.0,77.0,9.0,77,11.0,68,0.0,51.9%,5.0,3.0,0.0,107.0,182.0,91.0,117.0,49.0,273,5.0,1.0,0.0,0.0,27.2%,135,0.83,60.9%,20.0,14.0,2.0,1.0,327.0,33.8,16.0,-,3.3%,20.0%,16.7%,25.4%,25.1,27.2%,14.0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),62wqjuo2ykej3fzagx0scs9g,2025-08-23 15:00:00,6f27yvbqcngegwsg2ozxxdj4,False,True,False,False,True,CEL,CEL,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181.0,D 1-1,Claudio Giráldez,19.0,89.0,19.4%,25.8%,17.0,11.0,4.0,39.0,42,40.2%,57.3%,66.1%,65,27.0,98.0,18.0,98,5.0,28,0.0,52.2%,2.0,4.0,0.0,82.0,134.0,102.0,103.0,51.0,236,9.0,0.0,0.0,1.0,31.7%,141,0.74,60.0%,22.0,14.0,2.0,0.0,290.0,35.0,12.0,-,6.7%,20.0%,6.7%,47.9%,30.9,31.7%,8.0,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),z0rmb36p9jp9acw2he9dgk4,2025-08-17 15:00:00,6f27yvbqcngegwsg2ozxxdj4,True,False,False,True,False,CEL,CEL,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450.0,L 0-2,Claudio Giráldez,19.0,219.0,40.0%,42.9%,18.0,15.0,2.0,76.0,95,72.2%,64.9%,44.2%,17,30.0,60.0,9.0,60,7.0,96,0.0,64.0%,8.0,4.0,0.0,71.0,121.0,91.0,88.0,53.0,212,5.0,0.0,0.0,0.0,28.5%,163,0.73,65.4%,34.0,33.0,1.0,3.0,390.0,35.9,17.0,-,10.0%,12.5%,12.5%,28.6%,32.8,28.5%,11.0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2026-08-22_VAL-CEL,2026-08-22 00:00:00,,False,True,,,,CEL,,,,VAL,,D 0-0,,,,20.0%,26.7%,,,,,82,,,,22,,,,65,,138,,,,,,,,,,,283,,,,,24.1%,148,0.62,,,,,,,,,,,,,,,24.1%,,14,1,Total,6.0,3.82,54.5%,0.0,66.0,37.0,21.0,158.0,43.0,0.0,2.0,41.0,30.0,9.0,27.0,0.089,6.0,25.0,9.0,1.0,29.6%,32.8%,12.0,551.0,6.0,9.0,67.0,9.0,12.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,-,763.0,615.0,89.6%,88.0%,6.0,0.0,0.77,6.0,7.0,3.0,42.9%,50.0%,46.3%,44.4%,42.0,0.0
,,,,,,,2026-08-27_CEL-OSA,2026-08-27 00:00:00,,True,False,,,,CEL,,,,OSA,,L 1-2,,,,45.5%,48.5%,,,,,62,,,,48,,,,81,,71,,,,,,,,,,,301,,,,,25.5%,142,0.14,,,,,,,,,,,,,,,25.5%,,14,0,Total,1.0,3.41,58.7%,2.0,59.0,60.0,15.0,102.0,33.0,0.0,7.0,43.0,44.0,9.0,31.0,0.035,11.0,16.0,23.0,0.0,28.0%,31.8%,19.0,484.0,1.0,9.0,79.0,19.0,19.0,0.0,0.0,16.0,0.0,11.0,20.0,-9.0,-,716.0,557.0,86.9%,84.3%,2.0,1.0,0.3,3.0,4.0,2.0,50.0%,37.5%,50.6%,47.4%,38.0,1.0
