Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,Goal,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery
25.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1dk2hnl09qux7z4fqn1qxq238,2025-11-29 15:15:00,4dtdjgnpdq9uw4sdutti0vaar,False,True,False,True,False,ALA,ALA,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178.0,L 1-3,Eduardo Coudet,34.0,89.0,19.2%,26.9%,21.0,27.0,2.0,19.0,33,23.4%,39.4%,64.2%,31,9.0,38.0,7.0,38,6.0,20,0.0,56.0%,5.0,4.0,0.0,131.0,272.0,120.0,220.0,41.0,392,9.0,1.0,0.0,0.0,35.5%,109,1.67,41.9%,26.0,10.0,1.0,1.0,150.0,30.8,24.0,-,35.3%,11.8%,5.9%,10.9%,16.9,35.5%,9.0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1bpdzkqykdmb75z4uarby311w,2025-11-22 13:00:00,4dtdjgnpdq9uw4sdutti0vaar,True,False,False,True,False,ALA,ALA,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176.0,L 0-1,Eduardo Coudet,11.0,148.0,25.7%,37.1%,27.0,23.0,7.0,47.0,31,56.0%,48.6%,52.0%,52,23.0,94.0,13.0,94,4.0,48,0.0,59.2%,6.0,6.0,0.0,77.0,139.0,154.0,130.0,86.0,293,4.0,0.0,0.0,0.0,33.5%,171,0.41,54.2%,18.0,10.0,2.0,4.0,245.0,32.2,24.0,-,16.7%,0.0%,33.3%,25.1%,23.7,33.5%,5.0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),16fj9cb2vp81vtnlvqdcoou1g,2025-11-08 13:00:00,4dtdjgnpdq9uw4sdutti0vaar,False,True,False,True,False,ALA,ALA,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893.0,L 0-1,Eduardo Coudet,27.0,141.0,12.5%,33.3%,14.0,26.0,3.0,38.0,64,41.1%,53.8%,62.3%,43,10.0,58.0,3.0,58,11.0,49,0.0,57.0%,5.0,4.0,1.0,114.0,187.0,125.0,130.0,68.0,312,8.0,0.0,0.0,0.0,34.1%,158,1.84,46.2%,32.0,23.0,3.0,5.0,346.0,33.0,16.0,-,15.8%,0.0%,26.3%,8.1%,22.3,34.1%,14.0,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),144g7b7ez101gt3yczm0yblzo,2025-11-02 14:15:00,4dtdjgnpdq9uw4sdutti0vaar,True,False,True,False,False,ALA,ALA,c8llrezkm3b3op4afrou6b487,ESP,ESP,177.0,W 2-1,Eduardo Coudet,28.0,147.0,29.0%,38.7%,23.0,18.0,2.0,37.0,55,49.3%,58.5%,53.3%,45,18.0,64.0,2.0,64,8.0,40,1.0,57.4%,8.0,8.0,2.0,108.0,176.0,94.0,116.0,46.0,270,9.0,1.0,1.0,0.0,34.0%,161,1.22,59.5%,40.0,22.0,0.0,0.0,325.0,34.1,31.0,-,28.6%,14.3%,28.6%,85.1%,19.5,34.0%,13.0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),y38fh1awgi9yuxppo1n61ous,2025-10-26 20:00:00,4dtdjgnpdq9uw4sdutti0vaar,False,True,False,True,False,ALA,ALA,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184.0,L 0-1,Eduardo Coudet,26.0,147.0,17.9%,28.2%,19.0,26.0,4.0,32.0,30,48.0%,44.7%,55.6%,34,12.0,49.0,4.0,49,8.0,47,0.0,53.7%,9.0,9.0,0.0,102.0,150.0,158.0,107.0,99.0,308,11.0,0.0,0.0,0.0,43.6%,156,0.97,62.5%,39.0,8.0,1.0,3.0,215.0,37.4,18.0,-,21.7%,30.4%,4.3%,17.3%,17.3,43.6%,12.0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),t6q5ftwcnm8os0cb3stk1kic,2025-10-20 19:00:00,4dtdjgnpdq9uw4sdutti0vaar,True,False,False,False,True,ALA,ALA,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191.0,D 0-0,Eduardo Coudet,9.0,203.0,45.5%,51.5%,17.0,16.0,1.0,53.0,75,73.3%,53.0%,41.6%,32,14.0,62.0,3.0,62,12.0,64,0.0,58.1%,3.0,8.0,0.0,43.0,77.0,130.0,78.0,86.0,207,4.0,0.0,0.0,0.0,29.7%,152,0.74,61.1%,24.0,21.0,0.0,2.0,378.0,35.8,20.0,-,24.1%,6.9%,27.6%,40.4%,32.4,29.7%,13.0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),pftv5ujrolgrr85ijlnj728k,2025-10-05 12:00:00,4dtdjgnpdq9uw4sdutti0vaar,True,False,True,False,False,ALA,ALA,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954.0,W 3-1,Eduardo Coudet,10.0,196.0,31.3%,37.5%,29.0,16.0,5.0,43.0,69,52.0%,41.5%,41.2%,26,12.0,53.0,5.0,53,14.0,56,0.0,51.7%,6.0,7.0,0.0,74.0,152.0,152.0,127.0,102.0,303,0.0,3.0,0.0,0.0,34.4%,136,2.42,42.3%,29.0,18.0,5.0,4.0,313.0,29.2,16.0,-,8.0%,16.0%,44.0%,54.1%,29.5,34.4%,25.0,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),nyhzbo7wncd07zhc7pysjris,2025-09-27 16:30:00,4dtdjgnpdq9uw4sdutti0vaar,False,True,False,True,False,ALA,ALA,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181.0,L 0-1,Eduardo Coudet,19.0,204.0,47.1%,61.8%,21.0,17.0,7.0,70.0,52,66.2%,55.1%,46.1%,32,24.0,60.0,5.0,60,8.0,68,0.0,56.4%,12.0,6.0,0.0,84.0,131.0,141.0,105.0,83.0,272,7.0,0.0,0.0,0.0,29.3%,152,0.78,51.7%,45.0,22.0,5.0,4.0,318.0,33.1,10.0,-,19.4%,0.0%,12.9%,15.5%,24.5,29.3%,12.0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),k7c27bcujfnarux79y4ike1g,2025-09-24 17:00:00,4dtdjgnpdq9uw4sdutti0vaar,False,True,False,False,True,ALA,ALA,1n1j0wsl763lq7ee1k0c11c02,GET,GET,1450.0,D 1-1,Eduardo Coudet,10.0,129.0,41.7%,47.2%,17.0,18.0,2.0,20.0,32,45.3%,60.9%,59.8%,25,8.0,36.0,2.0,36,7.0,27,0.0,57.6%,3.0,4.0,0.0,57.0,133.0,105.0,125.0,56.0,238,6.0,1.0,0.0,0.0,39.2%,138,0.57,51.7%,40.0,13.0,2.0,2.0,231.0,29.9,22.0,-,8.3%,41.7%,25.0%,26.7%,22.2,39.2%,10.0,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),e7g814p4n7r5gtpdqewz89p0,2025-09-20 16:30:00,4dtdjgnpdq9uw4sdutti0vaar,True,False,False,True,False,ALA,ALA,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179.0,L 1-2,Eduardo Coudet,20.0,159.0,40.5%,45.2%,22.0,17.0,4.0,34.0,42,58.6%,39.9%,43.5%,26,13.0,43.0,2.0,43,4.0,47,0.0,59.7%,12.0,9.0,1.0,77.0,131.0,159.0,129.0,84.0,290,6.0,1.0,0.0,0.0,35.5%,140,0.95,50.7%,35.0,19.0,4.0,5.0,252.0,35.9,22.0,-,23.1%,11.5%,26.9%,24.9%,20.1,35.5%,8.0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),d3y8iv1iz7j4jz4loix4p9uc,2025-09-13 16:30:00,4dtdjgnpdq9uw4sdutti0vaar,False,True,True,False,False,ALA,ALA,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174.0,W 1-0,Eduardo Coudet,27.0,76.0,34.4%,43.8%,14.0,29.0,4.0,10.0,33,30.1%,53.4%,69.0%,31,7.0,37.0,1.0,37,1.0,28,0.0,52.3%,5.0,8.0,0.0,101.0,204.0,124.0,168.0,59.0,328,12.0,0.0,1.0,0.0,38.0%,133,0.1,55.3%,36.0,9.0,0.0,1.0,182.0,28.3,27.0,-,7.7%,46.2%,38.5%,36.2%,17.2,38.0%,4.0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),7kvwnpl7nq950703yan4bspg,2025-08-30 15:00:00,4dtdjgnpdq9uw4sdutti0vaar,True,False,False,False,True,ALA,ALA,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175.0,D 1-1,Eduardo Coudet,35.0,113.0,24.1%,34.5%,17.0,14.0,2.0,33.0,39,38.3%,41.6%,55.5%,18,12.0,39.0,2.0,39,4.0,39,0.0,48.3%,10.0,9.0,0.0,101.0,186.0,133.0,153.0,65.0,319,14.0,1.0,0.0,0.0,34.7%,131,0.91,50.6%,31.0,10.0,2.0,2.0,280.0,36.4,20.0,-,35.3%,11.8%,11.8%,29.2%,16.4,34.7%,5.0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),5chzep0qs16scjx4m95i8owk,2025-08-22 19:30:00,4dtdjgnpdq9uw4sdutti0vaar,False,True,False,True,False,ALA,ALA,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185.0,L 0-1,Eduardo Coudet,30.0,132.0,30.6%,41.7%,26.0,16.0,5.0,52.0,52,56.1%,46.3%,51.5%,36,16.0,59.0,3.0,59,8.0,53,0.0,57.7%,10.0,12.0,1.0,94.0,170.0,160.0,155.0,81.0,330,9.0,0.0,0.0,0.0,30.5%,148,1.12,60.3%,36.0,15.0,2.0,5.0,289.0,30.4,15.0,-,9.4%,3.1%,28.1%,9.0%,23.1,30.5%,11.0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),15ir6pt6au1v00gtef02v4k,2025-08-16 19:30:00,4dtdjgnpdq9uw4sdutti0vaar,True,False,True,False,False,ALA,ALA,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855.0,W 2-1,Eduardo Coudet,9.0,205.0,62.1%,69.0%,21.0,16.0,2.0,64.0,50,68.3%,54.8%,46.1%,38,17.0,67.0,8.0,67,9.0,57,0.0,50.5%,3.0,6.0,0.0,48.0,92.0,102.0,77.0,69.0,194,5.0,2.0,0.0,0.0,41.0%,193,1.29,52.9%,31.0,16.0,3.0,7.0,325.0,33.4,18.0,-,14.3%,20.0%,28.6%,59.0%,28.5,41.0%,15.0,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2026-08-15_ALA-GET,2026-08-15 00:00:00,,True,False,,,,ALA,,,,GET,,W 3-0,,,,38.7%,45.2%,,,,,62,,,,18,,,,41,,34,,,,,,,,,,,294,,,,,39.0%,138,1.93,,,,,,,,,,,,,,,39.0%,,21,3,Total,12.0,2.45,45.2%,0.0,70.0,46.0,13.0,50.0,23.0,1.0,4.0,31.0,40.0,7.0,36.0,0.107,4.0,23.0,10.0,3.0,26.6%,21.5%,18.0,287.0,10.0,7.0,102.0,28.0,18.0,16.0,0.0,0.0,48.0,33.0,0.0,33.0,-,549.0,354.0,81.1%,68.0%,12.0,2.0,0.59,3.0,15.0,18.0,8.0,44.4%,35.7%,50.0%,53.6%,28.0
,,,,,,,2026-08-20_RAY-ALA,2026-08-20 00:00:00,,False,True,,,,ALA,,,,RAY,,D 1-1,,,,32.3%,35.5%,,,,,66,,,,29,,,,60,,53,,,,,,,,,,,280,,,,,35.3%,120,2.0,,,,,,,,,,,,,,,35.3%,,27,4,Total,13.0,3.64,61.7%,1.0,74.0,50.0,14.0,71.0,31.0,0.0,3.0,33.0,46.0,5.0,42.0,0.133,6.0,21.0,13.0,3.0,21.5%,24.7%,28.0,272.0,11.0,10.0,104.0,29.0,28.0,0.0,16.0,0.0,16.0,11.0,11.0,0.0,-,548.0,340.0,80.3%,74.6%,11.0,0.0,1.4,1.0,12.0,15.0,3.0,20.0%,43.5%,55.8%,55.2%,42.0
,,,,,,,2026-08-28_ALA-VIL,2026-08-28 00:00:00,,True,False,,,,ALA,,,,VIL,,W 1-0,,,,12.0%,20.0%,,,,,34,,,,0,,,,0,,18,,,,,,,,,,,0,,,,,48.5%,95,0.73,,,,,,,,,,,,,,,48.5%,,13,1,Total,3.0,3.45,-,0.0,60.0,57.0,16.0,31.0,0.0,1.0,0.0,0.0,30.0,0.0,37.0,0.081,7.0,46.0,11.0,1.0,15.3%,16.8%,21.0,143.0,4.0,17.0,107.0,25.0,21.0,16.0,0.0,0.0,48.0,11.0,0.0,11.0,-,437.0,196.0,73.0%,61.3%,5.0,1.0,0.51,1.0,9.0,9.0,2.0,22.2%,42.4%,46.7%,52.0%,39.0
