Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,Goal,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery
25.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1d6oxum3q5ydyzsf48df1qas4,2025-11-30 13:00:00,63f5h8t5e9qm1fqmvfkb23ghh,True,False,False,True,False,RSO,RSO,74mcjsm72vr3l9pw2i4qfjchj,VIL,VIL,449.0,L 2-3,Sergio Francisco,23.0,162.0,51.6%,58.1%,19.0,12.0,8.0,72.0,100,68.6%,53.5%,48.5%,24,18.0,50.0,3.0,50,11.0,29,2.0,49.5%,7.0,7.0,0.0,54.0,86.0,157.0,93.0,96.0,243,6.0,1.0,1.0,0.0,33.0%,175,1.02,52.8%,25.0,25.0,1.0,0.0,431.0,32.4,22.0,-,16.7%,16.7%,33.3%,22.8%,26.8,33.0%,18.0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),19fc4xa7cho23jve43ojie39w,2025-11-22 17:30:00,63f5h8t5e9qm1fqmvfkb23ghh,False,True,True,False,False,RSO,RSO,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450.0,W 3-1,Sergio Francisco,25.0,155.0,25.9%,29.6%,24.0,11.0,5.0,41.0,60,54.9%,51.4%,54.6%,36,15.0,55.0,8.0,55,12.0,33,0.0,56.8%,5.0,3.0,0.0,83.0,133.0,136.0,107.0,79.0,269,12.0,2.0,0.0,1.0,36.1%,168,1.63,68.5%,44.0,19.0,3.0,2.0,336.0,31.1,17.0,-,12.5%,12.5%,16.7%,49.0%,23.9,36.1%,19.0,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),15au35re7u5b9ru4hoko7f3f8,2025-11-07 20:00:00,63f5h8t5e9qm1fqmvfkb23ghh,False,True,False,False,True,RSO,RSO,4yg9ttzw0m51048doksv8uq5r,ELC,ELC,954.0,D 1-1,Sergio Francisco,22.0,131.0,27.3%,30.3%,18.0,12.0,4.0,38.0,51,33.3%,41.7%,52.1%,25,12.0,44.0,5.0,44,10.0,45,1.0,44.4%,6.0,4.0,0.0,100.0,191.0,147.0,162.0,76.0,338,12.0,1.0,0.0,0.0,39.7%,133,1.36,51.5%,36.0,25.0,0.0,2.0,247.0,31.9,16.0,-,24.0%,16.0%,24.0%,13.1%,19.1,39.7%,13.0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),12lophscpllg367yx7yn0mpec,2025-11-01 17:30:00,63f5h8t5e9qm1fqmvfkb23ghh,True,False,True,False,False,RSO,RSO,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174.0,W 3-2,Sergio Francisco,21.0,114.0,34.8%,47.8%,17.0,13.0,1.0,22.0,42,49.9%,51.8%,57.7%,31,7.0,43.0,6.0,43,2.0,19,0.0,52.2%,7.0,4.0,0.0,60.0,120.0,127.0,115.0,72.0,247,10.0,3.0,0.0,0.0,36.4%,132,1.6,53.9%,40.0,13.0,1.0,3.0,281.0,41.9,22.0,-,43.5%,8.7%,8.7%,57.4%,23.6,36.4%,9.0,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),xcapf185ght9jj3jcgj4v0us,2025-10-24 19:00:00,63f5h8t5e9qm1fqmvfkb23ghh,True,False,True,False,False,RSO,RSO,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179.0,W 2-1,Sergio Francisco,16.0,115.0,24.2%,30.3%,17.0,14.0,5.0,16.0,40,38.3%,40.9%,57.2%,17,8.0,25.0,2.0,25,2.0,27,2.0,51.4%,8.0,7.0,0.0,73.0,131.0,125.0,124.0,59.0,256,4.0,1.0,1.0,0.0,45.5%,138,1.61,60.6%,35.0,12.0,1.0,1.0,203.0,32.5,10.0,-,21.1%,21.1%,31.6%,70.5%,18.6,45.5%,5.0,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ub49wftchgk7szozxswbslck,2025-10-19 14:15:00,63f5h8t5e9qm1fqmvfkb23ghh,False,True,False,False,True,RSO,RSO,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176.0,D 1-1,Sergio Francisco,8.0,222.0,50.0%,55.6%,21.0,20.0,6.0,70.0,75,77.1%,41.9%,38.7%,17,33.0,65.0,6.0,65,11.0,81,0.0,47.1%,5.0,5.0,0.0,24.0,56.0,172.0,100.0,104.0,228,4.0,1.0,0.0,0.0,31.3%,162,1.55,57.1%,19.0,29.0,6.0,2.0,388.0,32.4,25.0,-,12.5%,10.0%,7.5%,13.4%,28.2,31.3%,17.0,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),stfu1ncpwokjdp38odv9rb4k,2025-10-05 16:30:00,63f5h8t5e9qm1fqmvfkb23ghh,True,False,False,True,False,RSO,RSO,3budh3j9xivsid3ptm8ptpy4k,RAY,RAY,184.0,L 0-1,Sergio Francisco,10.0,136.0,50.0%,53.3%,23.0,22.0,1.0,43.0,52,57.5%,46.9%,57.1%,33,17.0,50.0,9.0,50,8.0,35,0.0,46.3%,7.0,7.0,0.0,37.0,89.0,173.0,131.0,94.0,262,4.0,0.0,0.0,0.0,34.7%,146,0.82,70.3%,27.0,20.0,2.0,6.0,283.0,33.0,24.0,-,23.1%,11.5%,23.1%,31.6%,25.7,34.7%,10.0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),mh9g8wbjyoe3ub3ouu0nnsb8,2025-09-28 16:30:00,63f5h8t5e9qm1fqmvfkb23ghh,False,True,False,True,False,RSO,RSO,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178.0,L 1-2,Sergio Francisco,48.0,66.0,25.0%,35.0%,9.0,18.0,3.0,21.0,35,15.1%,41.4%,69.4%,33,10.0,47.0,11.0,47,6.0,13,0.0,57.1%,5.0,3.0,0.0,201.0,320.0,114.0,179.0,54.0,434,11.0,1.0,0.0,0.0,42.0%,105,1.04,44.0%,31.0,7.0,0.0,2.0,206.0,36.4,11.0,-,15.4%,15.4%,15.4%,10.7%,17.2,42.0%,7.0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),hxr2ojynmpps6ni1gbdsa1hw,2025-09-24 19:30:00,63f5h8t5e9qm1fqmvfkb23ghh,True,False,True,False,False,RSO,RSO,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181.0,W 1-0,Sergio Francisco,9.0,213.0,33.3%,38.1%,29.0,10.0,7.0,74.0,67,71.8%,56.2%,46.6%,20,21.0,56.0,8.0,56,12.0,64,0.0,53.3%,5.0,9.0,0.0,40.0,91.0,158.0,112.0,97.0,249,5.0,1.0,0.0,0.0,31.8%,174,2.76,65.2%,31.0,21.0,3.0,1.0,344.0,35.3,22.0,-,16.7%,19.4%,13.9%,75.0%,30.2,31.8%,17.0,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),exqzwxpls360bd9qf89ggff8,2025-09-19 19:00:00,63f5h8t5e9qm1fqmvfkb23ghh,False,True,False,True,False,RSO,RSO,ah8dala7suqqkj04n2l8xz4zd,BET,BET,185.0,L 1-3,Sergio Francisco,31.0,152.0,24.4%,36.6%,31.0,23.0,3.0,61.0,69,54.2%,47.2%,55.1%,33,11.0,58.0,7.0,58,8.0,50,1.0,56.3%,9.0,7.0,0.0,89.0,148.0,177.0,139.0,97.0,325,8.0,0.0,0.0,1.0,39.7%,191,0.84,50.6%,33.0,27.0,2.0,0.0,326.0,32.5,35.0,-,34.4%,3.1%,15.6%,12.7%,21.4,39.7%,11.0,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ahwl5kztusj3oxv74lxw8pas,2025-09-13 14:15:00,63f5h8t5e9qm1fqmvfkb23ghh,True,False,False,True,False,RSO,RSO,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186.0,L 1-2,Sergio Francisco,29.0,241.0,39.3%,39.3%,16.0,18.0,1.0,71.0,98,70.8%,53.5%,37.7%,16,15.0,56.0,6.0,56,19.0,94,0.0,54.3%,4.0,5.0,0.0,70.0,125.0,108.0,92.0,71.0,233,8.0,1.0,0.0,0.0,32.2%,168,2.23,39.0%,29.0,34.0,3.0,3.0,398.0,34.0,14.0,-,5.6%,5.6%,11.1%,16.4%,34.5,32.2%,23.0,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),9eknjmjtkb8hdsde5htzqiac,2025-08-30 17:00:00,63f5h8t5e9qm1fqmvfkb23ghh,False,True,False,True,False,RSO,RSO,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187.0,L 0-1,Sergio Francisco,12.0,177.0,31.6%,44.7%,16.0,19.0,7.0,58.0,83,64.0%,52.3%,50.7%,25,16.0,46.0,3.0,46,15.0,59,0.0,53.7%,1.0,9.0,0.0,58.0,101.0,160.0,96.0,107.0,261,7.0,0.0,0.0,0.0,31.1%,164,1.07,50.0%,29.0,25.0,4.0,3.0,392.0,30.0,23.0,-,8.8%,8.8%,17.6%,17.5%,28.6,31.1%,18.0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),6g1tozuo8an9qds56u85juhg,2025-08-24 17:30:00,63f5h8t5e9qm1fqmvfkb23ghh,True,False,False,False,True,RSO,RSO,c8llrezkm3b3op4afrou6b487,ESP,ESP,177.0,D 2-2,Sergio Francisco,14.0,146.0,34.4%,40.6%,24.0,17.0,2.0,57.0,77,66.4%,58.1%,54.5%,33,16.0,61.0,8.0,61,11.0,55,0.0,46.3%,8.0,2.0,0.0,50.0,97.0,108.0,102.0,53.0,205,9.0,1.0,1.0,0.0,30.9%,154,1.1,58.2%,40.0,29.0,4.0,3.0,398.0,35.0,18.0,-,14.8%,11.1%,14.8%,20.7%,26.4,30.9%,15.0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),f4pxrt9gy35rbm5zxmjvxu5uc,2025-08-16 19:30:00,63f5h8t5e9qm1fqmvfkb23ghh,False,True,False,False,True,RSO,RSO,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191.0,D 1-1,Sergio Francisco,31.0,114.0,0.0%,6.3%,13.0,18.0,1.0,40.0,42,46.9%,45.5%,59.3%,25,13.0,41.0,5.0,41,9.0,26,0.0,54.1%,3.0,2.0,0.0,80.0,136.0,138.0,107.0,87.0,274,5.0,1.0,0.0,0.0,30.6%,104,0.81,59.2%,30.0,14.0,1.0,1.0,208.0,35.0,15.0,-,21.4%,17.9%,7.1%,17.7%,36.8,30.6%,13.0,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2026-08-21_BET-RSO,2026-08-21 00:00:00,,False,True,,,,RSO,,,,BET,,L 0-1,,,,21.2%,27.3%,,,,,69,,,,54,,,,75,,31,,,,,,,,,,,322,,,,,30.4%,157,1.36,,,,,,,,,,,,,,,30.4%,,14,2,Total,7.0,4.0,58.7%,2.0,72.0,62.0,25.0,51.0,21.0,0.0,1.0,39.0,13.0,13.0,33.0,0.152,9.0,13.0,12.0,1.0,26.9%,28.9%,25.0,436.0,7.0,9.0,95.0,25.0,25.0,0.0,0.0,16.0,0.0,0.0,11.0,-11.0,-,691.0,516.0,84.7%,74.5%,7.0,0.0,0.34,0.0,6.0,9.0,3.0,33.3%,50.0%,44.2%,36.0%,45.0
,,,,,,,2026-08-26_RMA-RSO,2026-08-26 00:00:00,,False,True,,,,RSO,,,,RMA,,L 1-4,,,,32.0%,36.0%,,,,,74,,,,52,,,,86,,55,,,,,,,,,,,366,,,,,28.0%,155,0.65,,,,,,,,,,,,,,,28.0%,,13,1,Total,4.0,2.27,62.2%,6.0,56.0,50.0,22.0,97.0,34.0,0.0,5.0,45.0,27.0,2.0,28.0,0.065,12.0,13.0,20.0,1.0,26.4%,26.0%,15.0,498.0,8.0,8.0,72.0,9.0,15.0,0.0,0.0,16.0,0.0,11.0,44.0,-33.0,-,729.0,553.0,90.1%,82.5%,8.0,0.0,0.51,1.0,7.0,10.0,3.0,30.0%,25.0%,43.1%,33.3%,26.0
,,,,,,,2026-08-29_RSO-ESP,2026-08-29 00:00:00,,True,False,,,,RSO,,,,ESP,,W 2-1,,,,28.1%,46.9%,,,,,63,,,,0,,,,0,,45,,,,,,,,,,,0,,,,,38.5%,163,2.01,,,,,,,,,,,,,,,38.5%,,19,5,Total,14.0,4.45,-,2.0,90.0,56.0,25.0,61.0,0.0,0.0,0.0,0.0,29.0,0.0,38.0,0.118,11.0,16.0,11.0,3.0,21.5%,22.2%,20.0,342.0,12.0,6.0,112.0,34.0,20.0,16.0,0.0,0.0,48.0,22.0,11.0,11.0,-,611.0,423.0,81.3%,82.0%,14.0,2.0,1.39,2.0,13.0,17.0,10.0,58.8%,46.2%,50.9%,55.9%,51.0
