Rank,leagueId,leagueName,seasonId,seasonName,seasonNameLong,leagueNameLong,gameId,Date,teamId,Home,Away,Win,Loss,Draw,Team,abbrevName,opponentId,opponentToken,opponent,opponentTeamImageId,Result,Manager,TouchOpBox,Toques Tercio Rival P90,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,RcvryM3,RcvryD3,RcvryA3,ProgPass,ProgCarry,Poss% Campo Rival,Poss% Campo Defensivo,Poss% Campo Def (Equipo),LBPOwnHalf,LBPIntoA3,LBP Mid Line,LBP Def Line,LBP,KeyPassPer90,juego interior,HighTOEndGoal,HighPrsrPerOppTchD3,HighPrsrBWOppHfLft,HighPrsrBWOppHfRght,HighPrsrBWToShot10s,HighPrsrAppD3,HighPrsrAppOwnHalf,HighPrsrAppOppHalf,HighPrsrAppM3,HighPrsrAppA3,HighPrsrApp,GoalKick,GolCarrilCentral,GolBanIZQ,GolBanDER,FwdPass%,FwdPass,ExpG,Duelos ganados ctl,Duelos Def,ConduccProg,centros 3_4 izq,centros 3_4 der,CarryPass,AvgPossWidth,1v1/90,%TeamPropHighPrsr,% Attack through Left Flank,% Attack through Middle,% Attack through Right Flank,AvgWP,AvgPossTime,%PassFwd,ShtIncBl,Crosses,BgChnc,Section,ToquesCentroÁrea,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,Juego dentro del área,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,GrndDlWn,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,TakeOn,PsRec,KeyPass,Int,Duels,Aerials,1v1,W,D,L,P,GF,GA,GD,Poss%,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,Goal
26.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),1al4jq2l4mkefxzf7iqmiledw,2025-11-23 17:30:00,1n1j0wsl763lq7ee1k0c11c02,True,False,False,True,False,GET,GET,4ku8o6uf87yd8iecdalipo6wd,ATM,ATM,175.0,L 0-1,José Bordalás,23.0,173.0,40.0%,60.0%,19.0,10.0,8.0,37.0,26,50.7%,33.6%,46.0%,23,12.0,43.0,6.0,43,6.0,46,0.0,61.3%,7.0,9.0,1.0,87.0,147.0,158.0,128.0,90.0,305,5.0,0.0,0.0,0.0,47.0%,141,0.57,46.7%,23.0,8.0,4.0,4.0,168.0,37.2,15.0,-,31.8%,13.6%,22.7%,21.7%,22.6,47.0%,9.0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),17kbnro1phdt3xdaadluy52j8,2025-11-09 17:30:00,1n1j0wsl763lq7ee1k0c11c02,False,True,False,True,False,GET,GET,50x1m4u58lffhq6v6ga1hbxmy,MLL,MLL,181.0,L 0-1,José Bordalás,15.0,218.0,59.0%,69.2%,21.0,20.0,2.0,54.0,58,70.2%,50.3%,42.4%,16,15.0,44.0,4.0,44,8.0,63,0.0,53.0%,6.0,6.0,0.0,61.0,109.0,161.0,94.0,115.0,270,2.0,0.0,0.0,0.0,35.4%,138,0.75,66.2%,42.0,21.0,7.0,5.0,278.0,31.8,22.0,-,22.2%,8.3%,11.1%,10.3%,26.3,35.4%,14.0,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),11uxeay5z2isuekqd9fq0usyc,2025-10-31 20:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,True,False,False,GET,GET,7h7eg7q7dbwvzww78h9d5eh0h,GIR,GIR,2893.0,W 2-1,José Bordalás,10.0,171.0,42.9%,50.0%,26.0,10.0,6.0,30.0,32,59.7%,29.1%,39.3%,22,19.0,48.0,6.0,48,4.0,44,1.0,38.9%,7.0,6.0,0.0,35.0,81.0,221.0,124.0,143.0,302,5.0,2.0,0.0,0.0,47.0%,116,0.88,50.0%,26.0,16.0,5.0,1.0,160.0,36.1,17.0,-,45.5%,4.5%,22.7%,46.2%,21.0,47.0%,12.0,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),10d1132abu0fa9xolj05top3o,2025-10-25 16:30:00,1n1j0wsl763lq7ee1k0c11c02,False,True,True,False,False,GET,GET,3czravw89omgc9o4s0w3l1bg5,ATH,ATH,174.0,W 1-0,José Bordalás,10.0,152.0,35.0%,51.7%,25.0,16.0,7.0,36.0,22,54.0%,37.0%,50.0%,30,13.0,54.0,7.0,54,1.0,39,0.0,55.8%,13.0,9.0,0.0,63.0,131.0,234.0,168.0,134.0,365,5.0,1.0,0.0,0.0,49.2%,159,0.93,64.7%,44.0,5.0,9.0,3.0,127.0,37.8,20.0,-,58.3%,8.3%,16.7%,38.8%,20.2,49.2%,8.0,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),uoe12e3coa1i9fov19pdukus,2025-10-19 19:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,False,True,False,GET,GET,3kq9cckrnlogidldtdie2fkbl,RMA,RMA,186.0,L 0-1,José Bordalás,35.0,61.0,25.0%,33.3%,16.0,22.0,0.0,14.0,13,17.8%,31.0%,65.8%,14,11.0,19.0,0.0,19,4.0,19,0.0,49.1%,5.0,11.0,0.0,115.0,210.0,154.0,164.0,85.0,364,10.0,0.0,0.0,0.0,55.2%,107,0.6,40.9%,24.0,5.0,2.0,3.0,73.0,30.8,12.0,-,37.5%,0.0%,50.0%,18.3%,12.4,55.2%,7.0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),s2odkp4oybdaqou9lx1fd6ok,2025-10-03 19:00:00,1n1j0wsl763lq7ee1k0c11c02,False,True,False,True,False,GET,GET,2l0ldgiwsgb8d6y3z0sfgjzyj,OSA,OSA,450.0,L 1-2,José Bordalás,16.0,151.0,27.8%,47.2%,21.0,22.0,5.0,33.0,33,53.1%,34.6%,49.0%,18,13.0,37.0,6.0,37,5.0,31,1.0,51.2%,7.0,3.0,0.0,65.0,121.0,190.0,153.0,93.0,311,8.0,1.0,0.0,0.0,48.0%,153,0.86,55.7%,33.0,11.0,2.0,6.0,155.0,37.5,11.0,-,31.8%,0.0%,27.3%,32.5%,18.8,48.0%,6.0,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),n7tx1yzdm3jcvtma21rf6al0,2025-09-27 12:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,False,False,True,GET,GET,4grc9qgcvusllap8h5j6gc5h5,LEV,LEV,855.0,D 1-1,José Bordalás,15.0,105.0,31.3%,46.9%,18.0,17.0,1.0,21.0,31,55.1%,52.2%,57.9%,25,10.0,31.0,4.0,31,5.0,20,0.0,53.8%,6.0,11.0,1.0,56.0,118.0,128.0,126.0,64.0,246,15.0,1.0,0.0,0.0,44.2%,145,0.55,57.7%,40.0,9.0,4.0,3.0,164.0,33.8,18.0,-,22.7%,4.5%,27.3%,24.5%,19.0,44.2%,11.0,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),k7c27bcujfnarux79y4ike1g,2025-09-24 17:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,False,False,True,GET,GET,4dtdjgnpdq9uw4sdutti0vaar,ALA,ALA,173.0,D 1-1,José Bordalás,15.0,99.0,36.8%,44.7%,19.0,14.0,2.0,33.0,36,54.7%,39.1%,51.0%,21,16.0,41.0,4.0,41,5.0,29,0.0,53.5%,5.0,8.0,0.0,69.0,127.0,148.0,143.0,63.0,275,4.0,1.0,0.0,0.0,40.8%,124,0.26,57.9%,48.0,15.0,4.0,2.0,160.0,35.9,15.0,-,33.3%,3.3%,23.3%,29.5%,15.9,40.8%,7.0,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),ekk0usjk6blgzpziu4ho01zo,2025-09-21 19:00:00,1n1j0wsl763lq7ee1k0c11c02,False,True,False,True,False,GET,GET,agh9ifb2mw3ivjusgedj7c3fe,BAR,BAR,178.0,L 0-3,José Bordalás,22.0,88.0,31.6%,42.1%,20.0,23.0,0.0,26.0,24,25.0%,35.0%,56.5%,21,8.0,37.0,5.0,37,1.0,14,0.0,56.0%,10.0,6.0,0.0,139.0,243.0,173.0,185.0,92.0,416,8.0,0.0,0.0,0.0,41.7%,125,0.24,56.5%,25.0,10.0,1.0,0.0,132.0,38.0,12.0,-,31.3%,6.3%,37.5%,5.0%,17.2,41.7%,3.0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),cdmj53c561vyvy44s5q32p04,2025-09-13 12:00:00,1n1j0wsl763lq7ee1k0c11c02,True,False,True,False,False,GET,GET,clo928vcczjp0mczavs5o7p5k,OVI,OVI,187.0,W 2-0,José Bordalás,7.0,146.0,38.1%,52.4%,22.0,12.0,6.0,26.0,50,59.3%,38.7%,45.7%,19,10.0,39.0,3.0,39,5.0,39,1.0,49.0%,4.0,7.0,0.0,47.0,86.0,149.0,97.0,91.0,235,3.0,2.0,0.0,0.0,33.6%,115,0.75,58.0%,20.0,14.0,4.0,3.0,256.0,35.3,10.0,-,31.3%,0.0%,12.5%,70.0%,29.4,33.6%,10.0,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),6uofyrgo5n51e1rbx8n8eeqc,2025-08-29 19:30:00,1n1j0wsl763lq7ee1k0c11c02,False,True,False,True,False,GET,GET,ba5e91hjacvma2sjvixn00pjo,VAL,VAL,191.0,L 0-3,José Bordalás,11.0,143.0,34.4%,37.5%,14.0,15.0,5.0,25.0,31,53.3%,33.6%,43.5%,19,18.0,36.0,5.0,36,6.0,37,0.0,58.8%,3.0,6.0,0.0,60.0,123.0,153.0,126.0,90.0,276,3.0,0.0,0.0,0.0,33.4%,99,0.74,61.5%,24.0,13.0,4.0,3.0,183.0,37.6,13.0,-,22.7%,9.1%,13.6%,7.7%,22.8,33.4%,11.0,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),3677z72kaa3hckjtmi5qnb4k,2025-08-25 19:30:00,1n1j0wsl763lq7ee1k0c11c02,False,True,True,False,False,GET,GET,10eyb18v5puw4ez03ocaug09m,SEV,SEV,179.0,W 2-1,José Bordalás,26.0,95.0,21.1%,26.3%,10.0,16.0,7.0,23.0,25,25.8%,33.6%,59.4%,15,9.0,23.0,3.0,23,4.0,10,0.0,51.1%,9.0,5.0,0.0,95.0,155.0,108.0,111.0,57.0,263,11.0,1.0,1.0,0.0,51.6%,114,0.72,45.7%,27.0,10.0,0.0,0.0,123.0,35.8,23.0,-,41.7%,16.7%,25.0%,44.2%,14.5,51.6%,9.0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,34pl8szyvrbwcmfkuocjm3r6t,Primera División,80zg2v1cuqcfhphn56u4qpyqc,2025/2026,Primera División 2025/2026 (Spain),Primera División (Spain),z0rmb36p9jp9acw2he9dgk4,2025-08-17 15:00:00,1n1j0wsl763lq7ee1k0c11c02,False,True,True,False,False,GET,GET,6f27yvbqcngegwsg2ozxxdj4,CEL,CEL,176.0,W 2-0,José Bordalás,28.0,111.0,29.2%,33.3%,14.0,15.0,2.0,31.0,20,27.8%,35.1%,55.9%,15,10.0,26.0,0.0,26,5.0,18,0.0,57.5%,6.0,6.0,0.0,126.0,209.0,105.0,134.0,54.0,314,11.0,2.0,0.0,0.0,41.2%,106,1.43,60.6%,26.0,7.0,1.0,1.0,121.0,32.3,30.0,-,30.8%,0.0%,15.4%,49.3%,22.3,41.2%,10.0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2026-08-15_ALA-GET,2026-08-15 00:00:00,,False,True,,,,GET,,,,ALA,,L 0-3,,,,16.1%,22.6%,,,,,55,,,,35,,,,58,,38,,,,,,,,,,,269,,,,,35.7%,121,0.24,,,,,,,,,,,,,,,35.7%,,14,0,Total,5.0,2.2,50.0%,2.0,63.0,62.0,22.0,64.0,23.0,0.0,3.0,34.0,9.0,5.0,38.0,0.04,12.0,27.0,16.0,0.0,25.1%,22.4%,19.0,268.0,3.0,5.0,102.0,28.0,19.0,0.0,0.0,16.0,0.0,0.0,30.0,-30.0,-,524.0,339.0,79.1%,76.6%,3.0,0.0,0.42,4.0,6.0,2.0,33.3%,33.3%,50.0%,46.4%,23.0,0.0
,,,,,,,2026-08-23_GET-RAC,2026-08-23 00:00:00,,True,False,,,,GET,,,,RAC,,W 1-0,,,,26.9%,42.3%,,,,,44,,,,43,,,,63,,47,,,,,,,,,,,364,,,,,41.9%,139,1.24,,,,,,,,,,,,,,,41.9%,,31,1,Total,5.0,4.0,46.2%,0.0,83.0,75.0,19.0,45.0,20.0,1.0,0.0,36.0,43.0,11.0,42.0,0.104,10.0,23.0,12.0,0.0,23.2%,21.7%,28.0,243.0,7.0,11.0,104.0,18.0,28.0,15.0,0.0,0.0,45.0,11.0,0.0,11.0,-,555.0,332.0,73.5%,77.8%,7.0,0.0,0.33,10.0,12.0,1.0,8.3%,54.2%,48.1%,44.4%,46.0,1.0
